Month,Year,Activity,ProductionIndex
10,2013,"Fabricated Metal Products Production, Except Machinery and Equipment",230.0
10,2013,"Computer, Electronic and Optical Products Production",102.3
10,2013,Electrical Equipment Production,130.4
10,2013,Unmentioned Machinery and Equipment Production,77.8
10,2013,"Motor Vehicles, Trailers and Semi-trailer Production",139.6
10,2013,Other Transport Equipment Production,77.2
10,2013,Furniture Production,139.2
10,2013,Other Manufacturing,96.8
10,2013,Repair and Installation of Machinery Equipment,123.1
10,2013,"Electricity, Gas, Steam and Air Conditioning Supply",109.3
10,2013,B - Mining,114.6
10,2013,C - Manufacturing Industry,116.8
10,2013,"D - Electricity, Gas, Steam and Air Conditioning Supply",109.3
10,2014,Total,102.2
10,2014,Coal Exploitation,82.1
10,2014,Oil and Natural Gas Exploitation,106.1
10,2014,Metal Ore Exploitation,135.1
10,2014,Other Types of Mining,121.0
10,2014,Food Products Production,136.4
10,2014,Drink Production,85.0
10,2014,Tobacoo Products Production,106.5
10,2014,Textile Production,113.0
10,2014,Clothing Production,118.6
10,2014,Leather and Leater Item Production,118.3
10,2014,"Wood and Wood, Cork, Straw and Rod - Related Products Production, Except Furniture",117.3
10,2014,Paper and Paper Products Production,104.6
10,2014,Printing and Duplication of Audio and Video Material,105.2
10,2014,Coke and Refined Petroleum Production,100.5
10,2014,Chemicals and Chemical Products Production,72.4
10,2014,Basic Pharmaceutical Products and Remedies Production,85.9
10,2014,Rubber and Plastic Production,98.6
10,2014,Manufacture of Other Non-metallic Minerals Products,124.7
10,2014,Base Metals Production,83.6
10,2014,"Fabricated Metal Products Production, Except Machinery and Equipment",102.1
10,2014,"Computer, Electronic and Optical Products Production",124.1
10,2014,Electrical Equipment Production,115.0
10,2014,Unmentioned Machinery and Equipment Production,78.1
10,2014,"Motor Vehicles, Trailers and Semi-trailer Production",91.2
10,2014,Other Transport Equipment Production,98.1
10,2014,Furniture Production,121.4
10,2014,Other Manufacturing,43.3
10,2014,Repair and Installation of Machinery Equipment,119.1
10,2014,"Electricity, Gas, Steam and Air Conditioning Supply",85.5
10,2014,B - Mining,96.8
10,2014,C - Manufacturing Industry,106.2
10,2014,"D - Electricity, Gas, Steam and Air Conditioning Supply",85.5
10,2015,Total,109.3
10,2015,Coal Exploitation,113.1
10,2015,Oil and Natural Gas Exploitation,99.3
10,2015,Metal Ore Exploitation,98.9
10,2015,Other Types of Mining,131.2
10,2015,Food Products Production,125.3
10,2015,Drink Production,84.0
10,2015,Tobacoo Products Production,142.1
10,2015,Textile Production,79.4
10,2015,Clothing Production,114.5
10,2015,Leather and Leater Item Production,101.3
10,2015,"Wood and Wood, Cork, Straw and Rod - Related Products Production, Except Furniture",115.7
10,2015,Paper and Paper Products Production,107.8
10,2015,Printing and Duplication of Audio and Video Material,103.0
10,2015,Coke and Refined Petroleum Production,113.0
10,2015,Chemicals and Chemical Products Production,93.6
10,2015,Basic Pharmaceutical Products and Remedies Production,96.7
10,2015,Rubber and Plastic Production,109.7
10,2015,Manufacture of Other Non-metallic Minerals Products,119.4
10,2015,Base Metals Production,104.1
10,2015,"Fabricated Metal Products Production, Except Machinery and Equipment",122.8
10,2015,"Computer, Electronic and Optical Products Production",150.6
10,2015,Electrical Equipment Production,120.0
10,2015,Unmentioned Machinery and Equipment Production,101.4
10,2015,"Motor Vehicles, Trailers and Semi-trailer Production",85.5
10,2015,Other Transport Equipment Production,82.0
10,2015,Furniture Production,120.9
10,2015,Other Manufacturing,135.4
10,2015,Repair and Installation of Machinery Equipment,106.0
10,2015,"Electricity, Gas, Steam and Air Conditioning Supply",98.3
10,2015,B - Mining,110.1
10,2015,C - Manufacturing Industry,111.7
10,2015,"D - Electricity, Gas, Steam and Air Conditioning Supply",98.3
10,2016,Total,112.6
10,2016,Coal Exploitation,110.4
10,2016,Oil and Natural Gas Exploitation,90.2
10,2016,Metal Ore Exploitation,125.1
10,2016,Other Types of Mining,136.5
10,2016,Food Products Production,128.8
10,2016,Drink Production,82.1
10,2016,Tobacoo Products Production,142.5
10,2016,Textile Production,106.5
10,2016,Clothing Production,112.4
10,2016,Leather and Leater Item Production,85.2
10,2016,"Wood and Wood, Cork, Straw and Rod - Related Products Production, Except Furniture",105.2
10,2016,Paper and Paper Products Production,113.6
10,2016,Printing and Duplication of Audio and Video Material,125.0
10,2016,Coke and Refined Petroleum Production,119.7
10,2016,Chemicals and Chemical Products Production,107.5
10,2016,Basic Pharmaceutical Products and Remedies Production,96.9
10,2016,Rubber and Plastic Production,120.4
10,2016,Manufacture of Other Non-metallic Minerals Products,130.8
10,2016,Base Metals Production,120.7
10,2016,"Fabricated Metal Products Production, Except Machinery and Equipment",119.6
10,2016,"Computer, Electronic and Optical Products Production",105.1
10,2016,Electrical Equipment Production,117.1
10,2016,Unmentioned Machinery and Equipment Production,105.7
10,2016,"Motor Vehicles, Trailers and Semi-trailer Production",78.3
10,2016,Other Transport Equipment Production,122.1
10,2016,Furniture Production,121.5
10,2016,Other Manufacturing,119.3
10,2016,Repair and Installation of Machinery Equipment,103.4
10,2016,"Electricity, Gas, Steam and Air Conditioning Supply",101.5
10,2016,B - Mining,111.7
10,2016,C - Manufacturing Industry,115.2
10,2016,"D - Electricity, Gas, Steam and Air Conditioning Supply",101.5
10,2017,Total,117.9
10,2017,Coal Exploitation,122.0
10,2017,Oil and Natural Gas Exploitation,88.8
10,2017,Metal Ore Exploitation,126.5
10,2017,Other Types of Mining,138.3
10,2017,Food Products Production,132.4
10,2017,Drink Production,88.1
10,2017,Tobacoo Products Production,144.3
10,2017,Textile Production,119.7
10,2017,Clothing Production,114.3
10,2017,Leather and Leater Item Production,94.5
10,2017,"Wood and Wood, Cork, Straw and Rod - Related Products Production, Except Furniture",119.4
10,2017,Paper and Paper Products Production,120.2
10,2017,Printing and Duplication of Audio and Video Material,104.0
10,2017,Coke and Refined Petroleum Production,125.0
10,2017,Chemicals and Chemical Products Production,136.1
10,2017,Basic Pharmaceutical Products and Remedies Production,116.8
10,2017,Rubber and Plastic Production,139.4
10,2017,Manufacture of Other Non-metallic Minerals Products,135.1
10,2017,Base Metals Production,92.0
10,2017,"Fabricated Metal Products Production, Except Machinery and Equipment",125.0
10,2017,"Computer, Electronic and Optical Products Production",167.6
10,2017,Electrical Equipment Production,116.1
10,2017,Unmentioned Machinery and Equipment Production,125.0
10,2017,"Motor Vehicles, Trailers and Semi-trailer Production",92.4
10,2017,Other Transport Equipment Production,130.1
10,2017,Furniture Production,130.8
10,2017,Other Manufacturing,120.5
10,2017,Repair and Installation of Machinery Equipment,89.8
10,2017,"Electricity, Gas, Steam and Air Conditioning Supply",97.8
10,2017,B - Mining,118.8
10,2017,C - Manufacturing Industry,122.4
10,2017,"D - Electricity, Gas, Steam and Air Conditioning Supply",97.8
10,2018,Total,122.1
10,2018,Coal Exploitation,113.1
10,2018,Oil and Natural Gas Exploitation,87.0
10,2018,Metal Ore Exploitation,131.3
10,2018,Other Types of Mining,142.7
10,2018,Food Products Production,130.0
10,2018,Drink Production,97.0
10,2018,Tobacoo Products Production,138.9
10,2018,Textile Production,105.3
10,2018,Clothing Production,130.5
10,2018,Leather and Leater Item Production,104.5
10,2018,"Wood and Wood, Cork, Straw and Rod - Related Products Production, Except Furniture",123.1
10,2018,Paper and Paper Products Production,124.5
10,2018,Printing and Duplication of Audio and Video Material,103.0
10,2018,Coke and Refined Petroleum Production,130.0
10,2018,Chemicals and Chemical Products Production,148.9
10,2018,Basic Pharmaceutical Products and Remedies Production,124.4
10,2018,Rubber and Plastic Production,143.5
10,2018,Manufacture of Other Non-metallic Minerals Products,152.4
10,2018,Base Metals Production,155.7
10,2018,"Fabricated Metal Products Production, Except Machinery and Equipment",133.5
10,2018,"Computer, Electronic and Optical Products Production",99.5
10,2018,Electrical Equipment Production,124.6
10,2018,Unmentioned Machinery and Equipment Production,139.7
10,2018,"Motor Vehicles, Trailers and Semi-trailer Production",75.8
10,2018,Other Transport Equipment Production,181.2
10,2018,Furniture Production,134.8
10,2018,Other Manufacturing,209.7
10,2018,Repair and Installation of Machinery Equipment,106.1
10,2018,"Electricity, Gas, Steam and Air Conditioning Supply",93.6
10,2018,B - Mining,114.4
10,2018,C - Manufacturing Industry,129.9
10,2018,"D - Electricity, Gas, Steam and Air Conditioning Supply",93.6
10,2019,Total,122.5
10,2019,Coal Exploitation,110.6
10,2019,Oil and Natural Gas Exploitation,81.5
10,2019,Metal Ore Exploitation,124.2
10,2019,Other Types of Mining,172.4
10,2019,Food Products Production,121.9
10,2019,Drink Production,92.0
10,2019,Tobacoo Products Production,148.3
10,2019,Textile Production,109.0
10,2019,Clothing Production,127.3
10,2019,Leather and Leater Item Production,99.1
10,2019,"Wood and Wood, Cork, Straw and Rod - Related Products Production, Except Furniture",107.1
10,2019,Paper and Paper Products Production,138.4
10,2019,Printing and Duplication of Audio and Video Material,110.4
10,2019,Coke and Refined Petroleum Production,134.1
10,2019,Chemicals and Chemical Products Production,151.4
10,2019,Basic Pharmaceutical Products and Remedies Production,144.5
10,2019,Rubber and Plastic Production,146.2
10,2019,Manufacture of Other Non-metallic Minerals Products,152.0
10,2019,Base Metals Production,160.0
10,2019,"Fabricated Metal Products Production, Except Machinery and Equipment",145.9
10,2019,"Computer, Electronic and Optical Products Production",85.6
10,2019,Electrical Equipment Production,124.8
10,2019,Unmentioned Machinery and Equipment Production,145.2
10,2019,"Motor Vehicles, Trailers and Semi-trailer Production",91.9
10,2019,Other Transport Equipment Production,225.6
10,2019,Furniture Production,149.9
10,2019,Other Manufacturing,187.7
10,2019,Repair and Installation of Machinery Equipment,122.3
10,2019,"Electricity, Gas, Steam and Air Conditioning Supply",88.5
10,2019,B - Mining,112.5
10,2019,C - Manufacturing Industry,132.0
10,2019,"D - Electricity, Gas, Steam and Air Conditioning Supply",88.5
11,2000,Total,91.9
11,2000,Coal Exploitation,93.2
11,2000,Oil and Natural Gas Exploitation,92.8
11,2000,Metal Ore Exploitation,66.1
11,2000,Other Types of Mining,81.2
11,2000,Food Products Production,104.1
11,2000,Drink Production,87.3
11,2000,Tobacoo Products Production,60.9
11,2000,Textile Production,421.6
11,2000,Clothing Production,347.0
11,2000,Leather and Leater Item Production,321.2
11,2000,"Wood and Wood, Cork, Straw and Rod - Related Products Production, Except Furniture",485.7
11,2000,Paper and Paper Products Production,86.6
11,2000,Printing and Duplication of Audio and Video Material,74.7
11,2000,Coke and Refined Petroleum Production,37.8
11,2000,Chemicals and Chemical Products Production,63.5
11,2000,Basic Pharmaceutical Products and Remedies Production,38.0
11,2000,Rubber and Plastic Production,80.1
11,2000,Manufacture of Other Non-metallic Minerals Products,159.0
11,2000,Base Metals Production,73.4
11,2000,"Fabricated Metal Products Production, Except Machinery and Equipment",138.1
11,2000,"Computer, Electronic and Optical Products Production",1333.1
11,2000,Electrical Equipment Production,68.9
11,2000,Unmentioned Machinery and Equipment Production,188.1
11,2000,"Motor Vehicles, Trailers and Semi-trailer Production",70.2
11,2000,Other Transport Equipment Production,547.0
11,2000,Furniture Production,153.5
11,2000,Other Manufacturing,155.9
11,2000,Repair and Installation of Machinery Equipment,343.0
11,2000,"Electricity, Gas, Steam and Air Conditioning Supply",76.6
11,2000,B - Mining,87.6
11,2000,C - Manufacturing Industry,96.8
11,2000,"D - Electricity, Gas, Steam and Air Conditioning Supply",76.6
11,2001,Total,99.7
11,2001,Coal Exploitation,104.5
11,2001,Oil and Natural Gas Exploitation,70.3
11,2001,Metal Ore Exploitation,62.9
11,2001,Other Types of Mining,73.0
11,2001,Food Products Production,111.0
11,2001,Drink Production,77.3
11,2001,Tobacoo Products Production,59.6
11,2001,Textile Production,435.8
11,2001,Clothing Production,323.1
11,2001,Leather and Leater Item Production,335.5
11,2001,"Wood and Wood, Cork, Straw and Rod - Related Products Production, Except Furniture",319.9
11,2001,Paper and Paper Products Production,86.7
11,2001,Printing and Duplication of Audio and Video Material,75.7
11,2001,Coke and Refined Petroleum Production,75.1
11,2001,Chemicals and Chemical Products Production,85.1
11,2001,Basic Pharmaceutical Products and Remedies Production,41.8
11,2001,Rubber and Plastic Production,95.7
11,2001,Manufacture of Other Non-metallic Minerals Products,161.1
11,2001,Base Metals Production,73.2
11,2001,"Fabricated Metal Products Production, Except Machinery and Equipment",123.6
11,2001,"Computer, Electronic and Optical Products Production",1423.3
11,2001,Electrical Equipment Production,66.3
11,2001,Unmentioned Machinery and Equipment Production,214.8
11,2001,"Motor Vehicles, Trailers and Semi-trailer Production",61.0
11,2001,Other Transport Equipment Production,522.4
11,2001,Furniture Production,166.0
11,2001,Other Manufacturing,104.5
11,2001,Repair and Installation of Machinery Equipment,309.9
11,2001,"Electricity, Gas, Steam and Air Conditioning Supply",95.0
11,2001,B - Mining,86.5
11,2001,C - Manufacturing Industry,101.9
11,2001,"D - Electricity, Gas, Steam and Air Conditioning Supply",95.0
11,2002,Total,101.6
11,2002,Coal Exploitation,92.2
11,2002,Oil and Natural Gas Exploitation,64.3
11,2002,Metal Ore Exploitation,66.9
11,2002,Other Types of Mining,101.4
11,2002,Food Products Production,125.8
11,2002,Drink Production,86.6
11,2002,Tobacoo Products Production,76.9
11,2002,Textile Production,427.1
