,Year,CountryId,Sector,Exports(tUSD),Imports(tUSD),NetExports(tUSD)
19559,2019,DZ,Manufactured Products Classified by Material,6058.3,0.2,6058.1
19560,2019,DZ,Machines and Transport Devices,10768.3,0.2,10768.099999999999
19561,2019,DZ,Other Finished Products,1048.3,0.4,1047.8999999999999
19562,2019,DZ,Undeclared Products within SITC Rev. 4,1816.7,0.0,1816.7
19563,2019,EC,Food and Livestock,0.0,26999.4,-26999.4
19564,2019,EC,Drinks and Tobacco,35.3,0.0,35.3
19565,2019,EC,Ineadible Raw Materials Excluding Fuel,0.0,197.9,-197.9
19566,2019,EC,"Animal and Vegetable Oils, Fats and Waxes",0.0,0.3,-0.3
19567,2019,EC,Chemical Products and Similar,195.1,0.6,194.5
19568,2019,EC,Manufactured Products Classified by Material,310.3,3.8,306.5
19569,2019,EC,Machines and Transport Devices,819.3,0.0,819.3
19570,2019,EC,Other Finished Products,32.7,1.6,31.1
19571,2019,EC,Undeclared Products within SITC Rev. 4,0.0,111.2,-111.2
19572,2019,EE,Food and Livestock,269.9,2232.8,-1962.9
19573,2019,EE,Drinks and Tobacco,160.7,130.5,30.19999999999999
19574,2019,EE,Ineadible Raw Materials Excluding Fuel,10.0,148.0,-138.0
19575,2019,EE,"Mineral Fuels, Lubricants and Related Products",0.0,276.1,-276.1
19576,2019,EE,Chemical Products and Similar,563.4,1279.3,-715.9
19577,2019,EE,Manufactured Products Classified by Material,2106.3,343.3,1763.0000000000002
19578,2019,EE,Machines and Transport Devices,2176.1,2807.2,-631.0999999999999
19579,2019,EE,Other Finished Products,1550.1,886.0,664.0999999999999
19580,2019,EE,Undeclared Products within SITC Rev. 4,1605.0,1010.3,594.7
19581,2019,EG,Food and Livestock,213.6,4073.9,-3860.3
19582,2019,EG,Drinks and Tobacco,19261.2,0.0,19261.2
19583,2019,EG,Ineadible Raw Materials Excluding Fuel,758.4,52541.8,-51783.4
19584,2019,EG,"Mineral Fuels, Lubricants and Related Products",1153.3,100.8,1052.5
19585,2019,EG,"Animal and Vegetable Oils, Fats and Waxes",0.0,0.0,0.0
19586,2019,EG,Chemical Products and Similar,929.7,2057.9,-1128.2
19587,2019,EG,Manufactured Products Classified by Material,4211.0,1468.1,2742.9
19588,2019,EG,Machines and Transport Devices,4629.0,125.8,4503.2
19589,2019,EG,Other Finished Products,3448.6,1924.4,1524.1999999999998
19590,2019,EG,Undeclared Products within SITC Rev. 4,9428.8,316.2,9112.599999999999
19591,2019,ER,Other Finished Products,0.0,15.2,-15.2
19592,2019,ES,Food and Livestock,7962.0,90561.8,-82599.8
19593,2019,ES,Drinks and Tobacco,857.4,2485.9,-1628.5
19594,2019,ES,Ineadible Raw Materials Excluding Fuel,3293.6,14627.2,-11333.6
19595,2019,ES,"Mineral Fuels, Lubricants and Related Products",277.7,3330.6,-3052.9
19596,2019,ES,"Animal and Vegetable Oils, Fats and Waxes",0.0,1662.6,-1662.6
19597,2019,ES,Chemical Products and Similar,26506.2,71227.2,-44721.0
19598,2019,ES,Manufactured Products Classified by Material,139210.8,69649.8,69560.99999999999
19599,2019,ES,Machines and Transport Devices,20003.0,91208.0,-71205.0
19600,2019,ES,Other Finished Products,47645.2,18809.9,28835.299999999996
19601,2019,ES,Undeclared Products within SITC Rev. 4,156.2,31868.0,-31711.8
19602,2019,ET,Food and Livestock,13.7,111.8,-98.1
19603,2019,ET,Ineadible Raw Materials Excluding Fuel,0.0,578.0,-578.0
19604,2019,ET,Chemical Products and Similar,65.2,0.0,65.2
19605,2019,ET,Manufactured Products Classified by Material,45.4,0.5,44.9
19606,2019,ET,Machines and Transport Devices,273.0,0.2,272.8
19607,2019,ET,Other Finished Products,0.0,112.6,-112.6
19608,2019,ET,Undeclared Products within SITC Rev. 4,2.1,0.0,2.1
19609,2019,EU,Manufactured Products Classified by Material,0.0,4.9,-4.9
19610,2019,EU,Machines and Transport Devices,0.0,22.4,-22.4
19611,2019,EU,Undeclared Products within SITC Rev. 4,0.0,0.7,-0.7
19612,2019,FI,Food and Livestock,3147.7,150.2,2997.5
19613,2019,FI,Drinks and Tobacco,2.5,128.5,-126.0
19614,2019,FI,Ineadible Raw Materials Excluding Fuel,5.0,9739.8,-9734.8
19615,2019,FI,"Mineral Fuels, Lubricants and Related Products",1.1,57.0,-55.9
19616,2019,FI,Chemical Products and Similar,163.4,13628.9,-13465.5
19617,2019,FI,Manufactured Products Classified by Material,6748.6,75300.9,-68552.29999999999
19618,2019,FI,Machines and Transport Devices,10493.5,24678.1,-14184.599999999999
19619,2019,FI,Other Finished Products,2858.8,2016.3,842.5000000000002
19620,2019,FI,Undeclared Products within SITC Rev. 4,3.3,2388.6,-2385.2999999999997
19621,2019,FJ,Drinks and Tobacco,0.0,22.5,-22.5
19622,2019,FJ,Machines and Transport Devices,0.1,0.0,0.1
19623,2019,FK,Food and Livestock,0.0,192.2,-192.2
19624,2019,FO,Food and Livestock,0.0,97.8,-97.8
19625,2019,FO,Chemical Products and Similar,22.3,0.0,22.3
19626,2019,FO,Manufactured Products Classified by Material,449.7,0.0,449.7
19627,2019,FO,Machines and Transport Devices,1788.7,0.0,1788.7
19628,2019,FR,Food and Livestock,83175.9,37138.0,46037.899999999994
19629,2019,FR,Drinks and Tobacco,3879.2,7127.4,-3248.2
19630,2019,FR,Ineadible Raw Materials Excluding Fuel,6250.8,33884.4,-27633.600000000002
19631,2019,FR,"Mineral Fuels, Lubricants and Related Products",164.9,2413.2,-2248.2999999999997
19632,2019,FR,"Animal and Vegetable Oils, Fats and Waxes",384.7,102.8,281.9
19633,2019,FR,Chemical Products and Similar,48749.4,220508.4,-171759.0
19634,2019,FR,Manufactured Products Classified by Material,176761.2,56211.4,120549.80000000002
19635,2019,FR,Machines and Transport Devices,127857.3,289589.2,-161731.90000000002
19636,2019,FR,Other Finished Products,78823.0,36877.6,41945.4
19637,2019,FR,Undeclared Products within SITC Rev. 4,37.6,100987.6,-100950.0
19638,2019,GA,Food and Livestock,78.1,0.0,78.1
19639,2019,GA,Drinks and Tobacco,2093.0,0.0,2093.0
19640,2019,GA,Ineadible Raw Materials Excluding Fuel,0.0,67.8,-67.8
19641,2019,GA,Chemical Products and Similar,73.0,0.0,73.0
19642,2019,GA,Manufactured Products Classified by Material,17.2,43.6,-26.400000000000002
19643,2019,GA,Machines and Transport Devices,20.1,0.0,20.1
19644,2019,GA,Other Finished Products,3.3,0.0,3.3
19645,2019,GB,Food and Livestock,54291.0,10129.8,44161.2
19646,2019,GB,Drinks and Tobacco,507.4,2071.3,-1563.9
19647,2019,GB,Ineadible Raw Materials Excluding Fuel,17843.5,5372.4,12471.1
19648,2019,GB,"Mineral Fuels, Lubricants and Related Products",6187.8,980.7,5207.1
19649,2019,GB,"Animal and Vegetable Oils, Fats and Waxes",467.8,37.1,430.7
19650,2019,GB,Chemical Products and Similar,17398.0,69704.4,-52306.399999999994
19651,2019,GB,Manufactured Products Classified by Material,121532.9,28543.2,92989.7
19652,2019,GB,Machines and Transport Devices,112271.5,82856.2,29415.300000000003
19653,2019,GB,Other Finished Products,33536.1,23949.3,9586.8
19654,2019,GB,Undeclared Products within SITC Rev. 4,374.1,35897.9,-35523.8
19655,2019,GD,Food and Livestock,0.0,15.9,-15.9
19656,2019,GD,Chemical Products and Similar,0.0,0.0,0.0
19657,2019,GD,Other Finished Products,0.0,6.8,-6.8
19658,2019,GE,Food and Livestock,229.9,428.2,-198.29999999999998
19659,2019,GE,Drinks and Tobacco,825.3,178.5,646.8
19660,2019,GE,Ineadible Raw Materials Excluding Fuel,423.3,0.1,423.2
19661,2019,GE,"Mineral Fuels, Lubricants and Related Products",0.0,0.0,0.0
19662,2019,GE,Chemical Products and Similar,379.6,7.6,372.0
19663,2019,GE,Manufactured Products Classified by Material,5271.1,14.1,5257.0
19664,2019,GE,Machines and Transport Devices,331.6,11.2,320.40000000000003
19665,2019,GE,Other Finished Products,225.6,73.7,151.89999999999998
19666,2019,GE,Undeclared Products within SITC Rev. 4,0.2,5.8,-5.6
19667,2019,GF,Chemical Products and Similar,0.1,0.0,0.1
19668,2019,GF,Manufactured Products Classified by Material,66.3,0.0,66.3
19669,2019,GF,Machines and Transport Devices,682.4,0.9,681.5
19670,2019,GF,Other Finished Products,0.1,0.0,0.1
19671,2019,GF,Undeclared Products within SITC Rev. 4,0.0,1.4,-1.4
19672,2019,GH,Food and Livestock,50.6,5900.7,-5850.099999999999
19673,2019,GH,Ineadible Raw Materials Excluding Fuel,0.0,899.7,-899.7
19674,2019,GH,Chemical Products and Similar,26.1,0.0,26.1
19675,2019,GH,Manufactured Products Classified by Material,117.8,9.1,108.7
19676,2019,GH,Machines and Transport Devices,409.8,6.2,403.6
19677,2019,GH,Other Finished Products,229.1,4.1,225.0
19678,2019,GH,Undeclared Products within SITC Rev. 4,766.4,0.1,766.3
19679,2019,GI,Other Finished Products,2.2,0.0,2.2
19680,2019,GL,Food and Livestock,0.0,151.6,-151.6
19681,2019,GM,Machines and Transport Devices,3.3,0.0,3.3
19682,2019,GN,Food and Livestock,27.8,9.8,18.0
19683,2019,GN,Drinks and Tobacco,3.9,0.0,3.9
19684,2019,GN,Manufactured Products Classified by Material,5.8,1.5,4.3
19685,2019,GN,Machines and Transport Devices,108.8,1.5,107.3
19686,2019,GN,Other Finished Products,0.0,0.7,-0.7
19687,2019,GN,Undeclared Products within SITC Rev. 4,0.0,10.3,-10.3
19688,2019,GP,Manufactured Products Classified by Material,5.3,0.0,5.3
19689,2019,GP,Machines and Transport Devices,0.0,0.1,-0.1
19690,2019,GP,Other Finished Products,124.0,0.0,124.0
19691,2019,GQ,Chemical Products and Similar,100.7,0.0,100.7
19692,2019,GQ,Manufactured Products Classified by Material,525.1,0.0,525.1
19693,2019,GQ,Machines and Transport Devices,455.4,0.0,455.4
19694,2019,GQ,Other Finished Products,399.3,0.0,399.3
19695,2019,GR,Food and Livestock,34828.9,54108.7,-19279.799999999996
19696,2019,GR,Drinks and Tobacco,7711.7,11823.0,-4111.3
19697,2019,GR,Ineadible Raw Materials Excluding Fuel,14356.6,5355.2,9001.400000000001
19698,2019,GR,"Mineral Fuels, Lubricants and Related Products",620.3,12362.4,-11742.1
19699,2019,GR,"Animal and Vegetable Oils, Fats and Waxes",7385.6,2213.0,5172.6
19700,2019,GR,Chemical Products and Similar,20868.8,59493.3,-38624.5
19701,2019,GR,Manufactured Products Classified by Material,94272.2,107544.4,-13272.199999999997
19702,2019,GR,Machines and Transport Devices,9930.9,12701.4,-2770.5
19703,2019,GR,Other Finished Products,17556.7,12282.3,5274.4000000000015
19704,2019,GR,Undeclared Products within SITC Rev. 4,10.0,46626.7,-46616.7
19705,2019,GT,Food and Livestock,0.0,2554.4,-2554.4
19706,2019,GT,Drinks and Tobacco,0.0,23.3,-23.3
19707,2019,GT,Ineadible Raw Materials Excluding Fuel,0.0,31.9,-31.9
19708,2019,GT,Chemical Products and Similar,471.7,3.7,468.0
19709,2019,GT,Manufactured Products Classified by Material,97.0,0.0,97.0
19710,2019,GT,Machines and Transport Devices,5.1,0.0,5.1
19711,2019,GT,Other Finished Products,83.4,17.3,66.10000000000001
19712,2019,GT,Undeclared Products within SITC Rev. 4,0.0,0.0,0.0
19713,2019,GU,Manufactured Products Classified by Material,0.0,0.0,0.0
19714,2019,GY,Drinks and Tobacco,0.0,4.4,-4.4
19715,2019,GY,Chemical Products and Similar,6.1,0.0,6.1
19716,2019,GY,Manufactured Products Classified by Material,0.0,0.0,0.0
19717,2019,GY,Machines and Transport Devices,0.0,0.0,0.0
19718,2019,HK,Food and Livestock,2091.6,265.3,1826.3
19719,2019,HK,Drinks and Tobacco,1094.5,21442.4,-20347.9
19720,2019,HK,Ineadible Raw Materials Excluding Fuel,204.7,0.6,204.1
19721,2019,HK,"Mineral Fuels, Lubricants and Related Products",5.4,0.0,5.4
19722,2019,HK,"Animal and Vegetable Oils, Fats and Waxes",0.0,517.8,-517.8
19723,2019,HK,Chemical Products and Similar,1413.6,135.1,1278.5
19724,2019,HK,Manufactured Products Classified by Material,5839.4,645.0,5194.4
19725,2019,HK,Machines and Transport Devices,4655.8,14029.4,-9373.599999999999
19726,2019,HK,Other Finished Products,1248.6,1505.3,-256.70000000000005
19727,2019,HK,Undeclared Products within SITC Rev. 4,4.5,20857.0,-20852.5
19728,2019,HN,Food and Livestock,0.0,1628.1,-1628.1
19729,2019,HN,Drinks and Tobacco,0.0,20.1,-20.1
19730,2019,HN,Ineadible Raw Materials Excluding Fuel,0.0,0.1,-0.1
19731,2019,HN,Chemical Products and Similar,0.3,0.0,0.3
19732,2019,HN,Manufactured Products Classified by Material,2.4,0.1,2.3
19733,2019,HN,Machines and Transport Devices,52.1,33.0,19.1
19734,2019,HN,Other Finished Products,0.3,98.2,-97.9
19735,2019,HN,Undeclared Products within SITC Rev. 4,0.0,0.3,-0.3
19736,2019,HR,Food and Livestock,78905.6,91005.3,-12099.699999999997
19737,2019,HR,Drinks and Tobacco,18340.8,15158.7,3182.0999999999985
19738,2019,HR,Ineadible Raw Materials Excluding Fuel,18093.1,23966.4,-5873.300000000003
19739,2019,HR,"Mineral Fuels, Lubricants and Related Products",32079.3,26204.0,5875.299999999999
19740,2019,HR,"Animal and Vegetable Oils, Fats and Waxes",33272.2,341.5,32930.7
19741,2019,HR,Chemical Products and Similar,74372.7,76361.3,-1988.6000000000058
19742,2019,HR,Manufactured Products Classified by Material,172845.2,116721.5,56123.70000000001
19743,2019,HR,Machines and Transport Devices,82849.8,61132.7,21717.100000000006
19744,2019,HR,Other Finished Products,125069.8,28248.2,96821.6
19745,2019,HR,Undeclared Products within SITC Rev. 4,196.8,141416.0,-141219.2
19746,2019,HT,Food and Livestock,11.3,0.0,11.3
19747,2019,HT,Chemical Products and Similar,0.0,2.6,-2.6
19748,2019,HT,Other Finished Products,0.0,64.4,-64.4
19749,2019,HU,Food and Livestock,64052.9,89313.3,-25260.4
19750,2019,HU,Drinks and Tobacco,8873.0,10645.6,-1772.6000000000004
19751,2019,HU,Ineadible Raw Materials Excluding Fuel,27775.7,21361.8,6413.9000000000015
19752,2019,HU,"Mineral Fuels, Lubricants and Related Products",13587.4,254753.4,-241166.0
19753,2019,HU,"Animal and Vegetable Oils, Fats and Waxes",4873.9,637.4,4236.5
19754,2019,HU,Chemical Products and Similar,143507.3,190437.5,-46930.20000000001
19755,2019,HU,Manufactured Products Classified by Material,215977.0,161590.2,54386.79999999999
19756,2019,HU,Machines and Transport Devices,304363.2,199301.9,105061.30000000002
19757,2019,HU,Other Finished Products,47060.9,46249.0,811.9000000000015
19758,2019,HU,Undeclared Products within SITC Rev. 4,32.5,167770.2,-167737.7
19759,2019,ID,Food and Livestock,864.0,5142.8,-4278.8
19760,2019,ID,Drinks and Tobacco,6.0,0.0,6.0
19761,2019,ID,Ineadible Raw Materials Excluding Fuel,12.2,14756.4,-14744.199999999999
19762,2019,ID,"Mineral Fuels, Lubricants and Related Products",0.0,0.8,-0.8
19763,2019,ID,"Animal and Vegetable Oils, Fats and Waxes",0.0,2707.8,-2707.8
19764,2019,ID,Chemical Products and Similar,20.2,1730.4,-1710.2
19765,2019,ID,Manufactured Products Classified by Material,417.6,5436.0,-5018.4
19766,2019,ID,Machines and Transport Devices,579.0,13790.4,-13211.4
19767,2019,ID,Other Finished Products,125.3,11631.9,-11506.6
19768,2019,ID,Undeclared Products within SITC Rev. 4,4324.4,9092.3,-4767.9
19769,2019,IE,Food and Livestock,474.3,5626.0,-5151.7
19770,2019,IE,Drinks and Tobacco,0.1,853.8,-853.6999999999999
19771,2019,IE,Ineadible Raw Materials Excluding Fuel,61.7,112.8,-51.099999999999994
19772,2019,IE,"Mineral Fuels, Lubricants and Related Products",717.7,0.9,716.8000000000001
19773,2019,IE,Chemical Products and Similar,3609.0,83736.0,-80127.0
19774,2019,IE,Manufactured Products Classified by Material,2942.7,2866.8,75.89999999999964
19775,2019,IE,Machines and Transport Devices,1934.4,9338.8,-7404.4
19776,2019,IE,Other Finished Products,1335.9,10058.6,-8722.7
19777,2019,IE,Undeclared Products within SITC Rev. 4,2.7,3802.8,-3800.1000000000004
19778,2019,IL,Food and Livestock,8193.5,663.5,7530.0
19779,2019,IL,Drinks and Tobacco,6750.6,4.1,6746.5
19780,2019,IL,Ineadible Raw Materials Excluding Fuel,967.1,613.6,353.5
19781,2019,IL,"Mineral Fuels, Lubricants and Related Products",1.1,11.4,-10.3
19782,2019,IL,"Animal and Vegetable Oils, Fats and Waxes",0.0,2.6,-2.6
19783,2019,IL,Chemical Products and Similar,2034.3,7388.7,-5354.4
19784,2019,IL,Manufactured Products Classified by Material,10927.7,2864.5,8063.200000000001
19785,2019,IL,Machines and Transport Devices,7815.7,9938.7,-2123.000000000001
19786,2019,IL,Other Finished Products,1971.1,3118.1,-1147.0
19787,2019,IL,Undeclared Products within SITC Rev. 4,286.9,20437.4,-20150.5
19788,2019,IN,Food and Livestock,462.8,3172.7,-2709.8999999999996
19789,2019,IN,Drinks and Tobacco,928.7,1044.8,-116.09999999999991
19790,2019,IN,Ineadible Raw Materials Excluding Fuel,446.0,8671.9,-8225.9
19791,2019,IN,"Mineral Fuels, Lubricants and Related Products",0.0,707.1,-707.1
19792,2019,IN,"Animal and Vegetable Oils, Fats and Waxes",0.5,309.7,-309.2
19793,2019,IN,Chemical Products and Similar,1309.6,58064.7,-56755.1
19794,2019,IN,Manufactured Products Classified by Material,390.9,35920.8,-35529.9
19795,2019,IN,Machines and Transport Devices,4898.3,25516.6,-20618.3
19796,2019,IN,Other Finished Products,415.1,21814.4,-21399.300000000003
19797,2019,IN,Undeclared Products within SITC Rev. 4,8.8,13328.8,-13320.0
19798,2019,IQ,Food and Livestock,1833.4,0.0,1833.4
19799,2019,IQ,Drinks and Tobacco,83.3,0.0,83.3
19800,2019,IQ,Ineadible Raw Materials Excluding Fuel,1.5,0.0,1.5
19801,2019,IQ,"Mineral Fuels, Lubricants and Related Products",0.0,459725.2,-459725.2
19802,2019,IQ,Chemical Products and Similar,5106.8,0.0,5106.8
19803,2019,IQ,Manufactured Products Classified by Material,332.1,3.6,328.5
19804,2019,IQ,Machines and Transport Devices,2587.5,0.1,2587.4
19805,2019,IQ,Other Finished Products,924.4,0.2,924.1999999999999
19806,2019,IQ,Undeclared Products within SITC Rev. 4,2.4,0.2,2.1999999999999997
19807,2019,IR,Food and Livestock,576.4,2254.3,-1677.9
19808,2019,IR,Drinks and Tobacco,73.7,0.0,73.7
19809,2019,IR,Ineadible Raw Materials Excluding Fuel,9.8,0.1,9.700000000000001
19810,2019,IR,"Mineral Fuels, Lubricants and Related Products",0.0,738.6,-738.6
19811,2019,IR,Chemical Products and Similar,94.4,23126.0,-23031.6
19812,2019,IR,Manufactured Products Classified by Material,2969.2,1357.2,1611.9999999999998
19813,2019,IR,Machines and Transport Devices,5233.9,322.2,4911.7
19814,2019,IR,Other Finished Products,275.7,153.0,122.69999999999999
19815,2019,IR,Undeclared Products within SITC Rev. 4,0.4,1513.7,-1513.3
19816,2019,IS,Food and Livestock,150.1,425.6,-275.5
19817,2019,IS,"Animal and Vegetable Oils, Fats and Waxes",0.0,26.9,-26.9
19818,2019,IS,Chemical Products and Similar,355.0,0.0,355.0
19819,2019,IS,Manufactured Products Classified by Material,920.3,26.2,894.0999999999999
19820,2019,IS,Machines and Transport Devices,303.8,2.8,301.0
19821,2019,IS,Other Finished Products,201.6,0.7,200.9
19822,2019,IS,Undeclared Products within SITC Rev. 4,0.0,147.5,-147.5
19823,2019,IT,Food and Livestock,176409.9,104923.4,71486.5
19824,2019,IT,Drinks and Tobacco,6237.9,8593.8,-2355.8999999999996
19825,2019,IT,Ineadible Raw Materials Excluding Fuel,41740.3,22095.1,19645.200000000004
19826,2019,IT,"Mineral Fuels, Lubricants and Related Products",151.4,29292.1,-29140.699999999997
19827,2019,IT,"Animal and Vegetable Oils, Fats and Waxes",9700.0,10771.9,-1071.8999999999996
19828,2019,IT,Chemical Products and Similar,103331.2,291652.3,-188321.09999999998
19829,2019,IT,Manufactured Products Classified by Material,541371.3,707856.3,-166485.0
19830,2019,IT,Machines and Transport Devices,609792.3,675920.0,-66127.69999999995
19831,2019,IT,Other Finished Products,489165.9,239054.6,250111.30000000002
19832,2019,IT,Undeclared Products within SITC Rev. 4,4612.1,232433.5,-227821.4
19833,2019,JM,Food and Livestock,15.0,2.4,12.6
19834,2019,JM,Drinks and Tobacco,9.4,7.2,2.2
